_id,courseId,descriptionSize,keyWord,learnerCount,lessonCount,price,productName,score,source
5c9f92f213ba61f2f0673cef,1006295017,97,大数据,1.0,12.0,159.0,大数据系列（8）：Hive,4.4,study.163.com
5c9f92f213ba61f2f0673cf1,1006295020,97,大数据,1.0,19.0,129.0,大数据系列（21）：Spark SQL,4.4,study.163.com
5c9f92f213ba61f2f0673cf3,1006296014,97,大数据,1.0,17.0,159.0,大数据系列（5）：HDFS,4.4,study.163.com
5c9f92f213ba61f2f0673cff,1006296016,97,大数据,1.0,12.0,139.0,大数据系列（14）：Redis基础,4.4,study.163.com
5c9f92f213ba61f2f0673d01,1006296018,97,大数据,1.0,8.0,79.0,大数据系列(23)：Hive on Spark,4.4,study.163.com
5c9f92f213ba61f2f0673d03,1006297008,97,大数据,1.0,4.0,59.0,大数据系列（10）：Sqoop和Flume,4.4,study.163.com
5c9f92f213ba61f2f0673d05,1006355065,128,大数据,2.0,24.0,12.0,大数据--第五阶段智慧交通项目,4.4,study.163.com
5c9f92f213ba61f2f0673d07,1006357014,92,大数据,252.0,4.0,0.0,大数据简介及Hadoop的HA部署,4.5,study.163.com
5c9f92f213ba61f2f0673d10,1003676069,68,大数据,3.0,11.0,49.0,大数据软件安装部署_大数据基础,4.4,study.163.com
5c9f92f213ba61f2f0673d12,1003857017,290,大数据,489.0,4.0,0.0,大数据知识体系一《大数据概论》,4.2,study.163.com
5c9f92f213ba61f2f0673d14,1004388001,413,大数据,881.0,8.0,0.0,教你搭建大数据集群与大数据应用,4.6,study.163.com
5c9f92f213ba61f2f0673d16,2001354002,0,数据分析,,,600.0,实战大作业：网站分析大数据框架调度,4.3,study.163.com
5c9f92f213ba61f2f0673d18,1006481022,98,数据分析,4.0,16.0,69.0,大数据背景下的用户行为数据分析,4.4,study.163.com
5c9f92f213ba61f2f0673d1a,1208992827,209,大数据,1.0,19.0,59.0,大数据之Spark/大规模数据计算,4.4,study.163.com
5c9f92f213ba61f2f0673d1c,1006333002,86,数据分析,5.0,67.0,19.0,大数据平台介绍和金融数据分析,4.4,study.163.com
5c9f92f213ba61f2f0673d1e,1005115052,110,大数据,44.0,4.0,0.01,大数据应用与数据挖掘,4.4,study.163.com
5c9f92f213ba61f2f0673d20,1005540009,199,大数据,27.0,15.0,1.0,大数据应用与数据挖掘Hadoop,4.4,study.163.com
5c9f92f213ba61f2f0673d22,1005548007,63,大数据,19.0,8.0,9.8,大数据｜分布式缓存数据库-Redis,4.4,study.163.com
5c9f92f213ba61f2f0673d24,1005927007,416,大数据,2.0,9.0,119.0,数据为王：大数据时代的电子商务,4.4,study.163.com
5c9f92f213ba61f2f0673d26,1006358020,547,大数据,0.0,66.0,29.9,大数据--第三阶段spark分布计算,4.4,study.163.com
5c9f92f213ba61f2f0673d28,1006378002,100,大数据,3.0,8.0,12.0,大数据-第五阶段智能APP推荐项目,4.4,study.163.com
5c9f92f213ba61f2f0673d2a,1006387031,103,大数据,37.0,90.0,0.0,大数据基础精品课,4.4,study.163.com
5c9f92f213ba61f2f0673d2c,1006447030,181,大数据,147.0,9.0,0.0,大数据视频教程-SVM模型,4.3,study.163.com
5c9f92f213ba61f2f0673d2e,1006452034,108,机器学习,17.0,6.0,0.0,大数据教程-机器学习之逻辑回归,4.4,study.163.com
5c9f92f213ba61f2f0673d30,1006531054,315,大数据,24.0,24.0,9.0,大数据： Eclipse&Maven实战教程,4.5,study.163.com
5c9f92f213ba61f2f0673d32,1006546025,38,大数据,1.0,3.0,1.0,HBase 架构师 分布式大数据应用,4.4,study.163.com
5c9f92f213ba61f2f0673d34,1208892823,93,数据分析,7.0,1.0,0.0,大数据分析系统,4.4,study.163.com
5c9f92f213ba61f2f0673d36,1208893817,375,大数据,4.0,26.0,128.0,大数据系列之精讲Hadoop,4.4,study.163.com
5c9f92f213ba61f2f0673d3f,1006261012,172,大数据,2.0,11.0,39.0,大数据之Storm/实时数据处理,4.4,study.163.com
5c9f92f213ba61f2f0673d41,1006360043,440,机器学习,0.0,52.0,29.9,大数据第四阶段机器学习数据挖掘,4.4,study.163.com
5c9f92f213ba61f2f0673d43,1005541043,223,大数据,3.0,16.0,98.0,大数据-Hive数据仓库开发课程,4.4,study.163.com
5c9f92f213ba61f2f0673d45,1005643008,588,数据分析,1.0,76.0,1299.0,大数据案例：数据统计分析系统,4.4,study.163.com
5c9f92f213ba61f2f0673d47,1209168838,385,大数据,25.0,2.0,128.0,统计学在大数据领域的应用场景,4.4,study.163.com
5c9f92f213ba61f2f0673d49,1006360057,103,数据分析,1.0,22.0,12.0,大数据第五阶段大型电商分析项目,4.4,study.163.com
5c9f92f213ba61f2f0673d4b,1006362024,553,大数据,2.0,89.0,29.9,大数据--第二阶段hadoop离线计算,4.4,study.163.com
5c9f92f213ba61f2f0673d4d,1208905808,375,大数据,31.0,4.0,0.0,大数据系列之精讲Sqoop,3.0,study.163.com
5c9f92f213ba61f2f0673d4f,1208910804,375,大数据,1.0,16.0,69.0,大数据系列之精讲HBase,4.4,study.163.com
5c9f92f213ba61f2f0673d51,1208938828,375,大数据,13.0,8.0,0.0,大数据系列之精讲Scala,4.4,study.163.com
5c9f92f213ba61f2f0673d53,1208948805,382,大数据,1.0,159.0,199.0,大数据可视化 理论+操作,4.4,study.163.com
5c9f92f213ba61f2f0673d55,1208948809,215,大数据,1.0,16.0,59.0,大数据之Scala/Spark必学,4.4,study.163.com
5c9f92f213ba61f2f0673d57,1208976817,175,大数据,295.0,13.0,0.0,三期集训营：快速入门大数据爬虫,4.5,study.163.com
5c9f92f213ba61f2f0673d59,1208991805,375,大数据,1.0,33.0,188.0,大数据系列之精讲Spark,4.4,study.163.com
5c9f92f213ba61f2f0673d5b,1005543043,351,大数据,1.0,9.0,98.0,大数据分布式/spring Cloud课程,4.4,study.163.com
5c9f92f213ba61f2f0673d5d,1005561003,406,大数据,153.0,3.0,0.0,《大数据营销》,4.4,study.163.com
5c9f92f213ba61f2f0673d5f,1005562006,65,大数据,6.0,41.0,98.0,大数据-Scala语言与Spark框架、,4.4,study.163.com
5c9f92f213ba61f2f0673d61,1005579017,132,大数据,1.0,18.0,59.0,大数据之HBase,4.4,study.163.com
5c9f92f213ba61f2f0673d63,1005607008,201,大数据,4.0,24.0,72.0,大数据从入门到放弃（初）,4.4,study.163.com
5c9f92f213ba61f2f0673d65,1005610004,101,大数据,87.0,1.0,0.0,大数据入门之路,4.4,study.163.com
5c9f92f213ba61f2f0673d67,1005615001,309,大数据,117.0,18.0,0.0,CDH5构建企业级大数据平台,4.7,study.163.com
5c9f92f213ba61f2f0673d69,1005627004,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(4),4.4,study.163.com
5c9f92f213ba61f2f0673d73,1006381089,78,大数据,16.0,20.0,0.0,大数据Spark Livy入门到精通,4.4,study.163.com
5c9f92f213ba61f2f0673d75,1006418002,557,大数据,76.0,105.0,399.0,PySpark最新大数据高薪课程,4.7,study.163.com
5c9f92f213ba61f2f0673d77,1006444067,591,大数据,26.0,29.0,0.0,大数据_Spark理论视频,4.4,study.163.com
5c9f92f213ba61f2f0673d79,1006460005,236,数据分析,14.0,3.0,0.0,大数据处理与分析课后回顾,4.4,study.163.com
5c9f92f213ba61f2f0673d7b,1006466023,295,大数据,107.0,17.0,99.0,Flink大数据项目实战（上）,4.8,study.163.com
5c9f92f213ba61f2f0673d7d,1006496022,373,大数据,0.0,62.0,9.9,Java大数据之语法基础(连载),4.4,study.163.com
5c9f92f213ba61f2f0673d80,1006545010,165,大数据,52.0,25.0,0.0,大数据中级教程-Hive课程详解,4.4,study.163.com
5c9f92f213ba61f2f0673d82,1208890804,155,大数据,1.0,7.0,39.9,【大数据系列课】直播串讲视频,4.4,study.163.com
5c9f92f213ba61f2f0673d84,1209097812,375,大数据,1.0,11.0,68.0,大数据系列之网络爬虫项目,4.4,study.163.com
5c9f92f213ba61f2f0673d86,1005049020,526,大数据,1.0,43.0,328.0,大数据Hadoop-Storm-Spark课程(1),4.4,study.163.com
5c9f92f213ba61f2f0673d88,1005095009,307,大数据,3.0,5.0,10.0,大数据入门基础知识,4.4,study.163.com
5c9f92f213ba61f2f0673d8a,1005103012,451,大数据,1.0,7.0,109.0,大数据项目实战,4.4,study.163.com
5c9f92f213ba61f2f0673d8c,1005233045,548,大数据,14.0,38.0,399.0,大数据爬虫项目,3.8,study.163.com
5c9f92f213ba61f2f0673d8e,1005265042,229,大数据,6.0,17.0,59.0,大数据之Mapreduce,4.4,study.163.com
5c9f92f213ba61f2f0673d90,1005345001,158,大数据,14.0,12.0,39.0,大数据之Hive,4.3,study.163.com
5c9f92f213ba61f2f0673d92,1005456039,55,大数据,10.0,52.0,1299.0,大数据开发-基于华为云的实战课,4.5,study.163.com
5c9f92f213ba61f2f0673d94,1005459038,231,大数据,3.0,14.0,168.0,Java大数据专题/分布式与集群,4.4,study.163.com
5c9f92f213ba61f2f0673d96,1005628005,526,大数据,1.0,36.0,328.0,大数据Hadoop-Storm-Spark课(3),4.4,study.163.com
5c9f92f213ba61f2f0673d98,1005630006,526,大数据,1.0,33.0,328.0,大数据Hadoop-Storm-Spark课(5),4.4,study.163.com
5c9f92f213ba61f2f0673d9a,1005680007,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(10),4.4,study.163.com
5c9f92f213ba61f2f0673d9c,1005682010,526,大数据,1.0,32.0,328.0,大数据Hadoop-Storm-Spark课(7),4.4,study.163.com
5c9f92f213ba61f2f0673d9e,1005686009,526,大数据,1.0,29.0,328.0,大数据Hadoop-Storm-Spark课(9),4.4,study.163.com
5c9f92f213ba61f2f0673da0,1005686010,526,大数据,1.0,25.0,328.0,大数据Hadoop-Storm-Spark课(11),4.4,study.163.com
5c9f92f213ba61f2f0673da2,1003941010,549,大数据,3785.0,7.0,0.0,跟百度核心架构师学hadoop大数据1,2.7,study.163.com
5c9f92f213ba61f2f0673da4,1003945049,549,大数据,1002.0,6.0,0.0,跟百度核心架构师学hadoop大数据2,4.2,study.163.com
5c9f92f213ba61f2f0673daf,1208893816,568,大数据,26.0,25.0,0.0,大数据 hadoop 之趣学HBase,4.4,study.163.com
5c9f92f213ba61f2f0673db1,1208914801,375,大数据,22.0,4.0,0.0,大数据系列之精讲Flume,4.4,study.163.com
5c9f92f213ba61f2f0673db3,1208916805,375,大数据,3.0,28.0,99.0,大数据系列之精讲Hive,4.4,study.163.com
5c9f92f213ba61f2f0673db5,1208941838,86,大数据,12.0,60.0,0.0,一站式搞定大数据平台,4.4,study.163.com
5c9f92f213ba61f2f0673db7,1208961805,299,大数据,80.0,68.0,399.0,Flink大数据项目实战（下）,4.8,study.163.com
5c9f92f213ba61f2f0673db9,1208976816,202,大数据,1.0,70.0,99.0,大数据从入门到放弃,4.4,study.163.com
5c9f92f213ba61f2f0673dbb,1208986811,561,大数据,28.0,13.0,0.0,大数据spark 之 scala-圳鹏学院,4.4,study.163.com
5c9f92f213ba61f2f0673dbd,1208989810,71,大数据,2.0,3.0,39.9,外泌体5大数据库总结,4.4,study.163.com
5c9f92f213ba61f2f0673dbf,1005526013,84,大数据,2.0,3.0,99.0,大数据之Spark零基础入门精讲,4.4,study.163.com
5c9f92f213ba61f2f0673dc1,1004014052,26,大数据,30.0,58.0,108.0,大数据Go语言入门教程,2.7,study.163.com
5c9f92f213ba61f2f0673dc3,1004051080,174,大数据,4.0,47.0,698.0,2017年最新大数据电商项目实战,3.0,study.163.com
5c9f92f213ba61f2f0673dc5,1004059008,40,大数据,1629.0,162.0,0.0,2017最新大数据架构师精英课程,4.7,study.163.com
5c9f92f213ba61f2f0673dc7,1004075039,492,数据分析,3.0,84.0,749.0,大数据分析,4.4,study.163.com
5c9f92f213ba61f2f0673dc9,1004075068,547,大数据,1453.0,6.0,0.0,基于大数据技术推荐系统实战教程,4.4,study.163.com
5c9f92f213ba61f2f0673dcb,1004093022,81,数据分析,1.0,24.0,580.0,Storm大数据实时分析框架,4.4,study.163.com
5c9f92f213ba61f2f0673dcd,1004130004,60,大数据,2.0,36.0,199.0,大数据开发基础- LINUX 课程,4.4,study.163.com
5c9f92f213ba61f2f0673dcf,1004156006,133,数据分析,1209.0,8.0,0.0,大数据统计分析架构-netty部分,4.0,study.163.com
5c9f92f213ba61f2f0673dd1,1004186012,68,大数据,375.0,6.0,0.0,大数据技术基础,4.5,study.163.com
5c9f92f213ba61f2f0673dd9,1005531020,180,大数据,3829.0,13.0,0.0,大数据开发工程师微专业直播课,4.7,study.163.com
5c9f92f213ba61f2f0673ddb,1005541018,355,大数据,20.0,11.0,99.0,大数据实时处理(Kafka部分),4.1,study.163.com
5c9f92f213ba61f2f0673ddd,1005541054,217,大数据,6.0,21.0,99.0,Ambari大数据平台搭建利器,4.4,study.163.com
5c9f92f213ba61f2f0673ddf,1005543009,475,大数据,2.0,7.0,99.0,大数据处理课程(送代码+送材料),4.4,study.163.com
5c9f92f213ba61f2f0673de3,1209022802,242,大数据,30.0,27.0,99.0,【2019最新】CDH6大数据平台构建,4.8,study.163.com
5c9f92f213ba61f2f0673de5,1209040886,166,大数据,291.0,13.0,0.0,【第四期】四周搞定大数据爬虫,4.4,study.163.com
5c9f92f213ba61f2f0673de7,1005710026,526,大数据,1.0,27.0,328.0,大数据Hadoop-Storm-Spark课(16),4.4,study.163.com
5c9f92f213ba61f2f0673de9,1005713001,526,大数据,1.0,30.0,328.0,大数据Hadoop-Storm-Spark课(18),4.4,study.163.com
5c9f92f213ba61f2f0673deb,2001362004,0,大数据,,,0.0,《网易大数据开发工程师》免费体验课,4.3,study.163.com
5c9f92f213ba61f2f0673ded,828001,242,大数据,6714.0,10.0,0.0,玩转大数据库—Oracle安装及SQL,4.5,study.163.com
5c9f92f213ba61f2f0673def,1050029,58,大数据,416.0,37.0,20.0,Hadoop大数据实践,3.9,study.163.com
5c9f92f213ba61f2f0673df1,1097028,156,数据分析,3805.0,5.0,0.0,零售行业大数据分析实战操作,3.9,study.163.com
5c9f92f213ba61f2f0673df3,1130002,85,大数据,11.0,2.0,9.9,大数据时代的商业价值,3.0,study.163.com
5c9f92f213ba61f2f0673df5,1264015,248,大数据,4454.0,6.0,0.0,大数据部署实施新思维,4.3,study.163.com
5c9f92f213ba61f2f0673df7,1295004,118,大数据,3.0,13.0,80.0,《大数据与成本结构》,4.4,study.163.com
5c9f92f213ba61f2f0673df9,1002962041,155,大数据,9.0,40.0,399.0,大数据营销与创新,4.0,study.163.com
5c9f92f213ba61f2f0673dfb,1002963002,360,大数据,780.0,23.0,0.0,奥威Power-BI 产品功能介绍-引领大数据时代,4.4,study.163.com
5c9f92f213ba61f2f0673dfd,1002993010,467,大数据,311.0,49.0,25.0,Spark大数据技术,4.5,study.163.com
5c9f92f213ba61f2f0673dff,1006070361,168,大数据,1.0,27.0,200.0,Excel高手大杀器——数据透视表,4.4,study.163.com
5c9f92f213ba61f2f0673e01,2001161003,0,大数据,,,500.0,大数据实战（下）,4.3,study.163.com
5c9f92f213ba61f2f0673e03,2001201006,0,数据分析,,,100.0,大数据分析概述与Hadoop生态部署（一）,4.3,study.163.com
5c9f92f213ba61f2f0673e05,2001277001,0,大数据,,,160.0,大数据下的地产行业应用实践,4.3,study.163.com
5c9f92f213ba61f2f0673e07,2001355000,0,大数据,,,400.0,大数据调度框架：Azkaban,4.3,study.163.com
5c9f92f213ba61f2f0673e0d,1004120054,147,大数据,73.0,21.0,69.0,HBase入门与实战,4.5,study.163.com
5c9f92f213ba61f2f0673e0f,986026,35,数据分析,1286.0,49.0,129.0,R数据分析实战,4.3,study.163.com
5c9f92f213ba61f2f0673e11,1252009,375,数据分析,174.0,5.0,10.0,Spark数据分析实战（普及篇）,4.1,study.163.com
5c9f92f213ba61f2f0673e13,1294005,547,数据分析,832.0,19.0,79.0,MySQL数据分析实战,4.2,study.163.com
5c9f92f213ba61f2f0673e15,1401001,42,数据分析,15013.0,23.0,0.0,数据分析实战基础课程,4.7,study.163.com
5c9f92f213ba61f2f0673e17,1002739003,553,数据分析,250.0,66.0,129.0,Spark数据分析实战,4.2,study.163.com
5c9f92f213ba61f2f0673e19,1003107010,49,数据分析,849.0,31.0,129.0,Python爬虫数据抓取实战,3.8,study.163.com
5c9f92f213ba61f2f0673e1b,1005530035,514,大数据,4.0,4.0,299.0,7天入门大数据特训营,4.4,study.163.com
5c9f92f213ba61f2f0673e1d,1005535032,526,大数据,96.0,17.0,0.0,大数据Hadoop-Storm-Spark介绍,4.4,study.163.com
5c9f92f213ba61f2f0673e1f,1005536048,66,大数据,92.0,3.0,0.0,大数据免费系列视频课程之二,4.4,study.163.com
5c9f92f213ba61f2f0673e21,1005537014,258,大数据,5.0,19.0,99.0,CM+CDH构建企业级大数据平台,4.4,study.163.com
5c9f92f213ba61f2f0673e23,1005538051,66,大数据,135.0,4.0,0.0,大数据免费系列视频课程之一,4.4,study.163.com
5c9f92f213ba61f2f0673e25,1005539003,153,大数据,2.0,2.0,350.0,大数据实战项目—网络云盘系统,4.4,study.163.com
5c9f92f213ba61f2f0673e27,1005539014,93,大数据,10.0,7.0,0.1,大数据基础课程（java部分）,4.4,study.163.com
5c9f92f213ba61f2f0673e29,1005541020,53,大数据,108.0,18.0,0.0,大数据与分布式架构师｜免费试学,4.4,study.163.com
5c9f92f213ba61f2f0673e2b,1004227005,283,大数据,397.0,5.0,0.0,.NET平台下大数据高并发系统架构,4.2,study.163.com
5c9f92f213ba61f2f0673e2d,1004276007,213,数据分析,223.0,5.0,0.0,大数据分析-红云卖家平台案例,4.4,study.163.com
5c9f92f213ba61f2f0673e2f,1004331027,500,大数据,641.0,111.0,1888.0,大数据工程师高级VIP系列课程,4.9,study.163.com
5c9f92f213ba61f2f0673e31,1004455004,181,数据分析,19.0,7.0,5.0,R语言快速入门-大数据统计分析教程,4.4,study.163.com
5c9f92f213ba61f2f0673e33,1004526027,288,大数据,97.0,3.0,0.0,大数据时代下的中国梦,4.5,study.163.com
5c9f92f213ba61f2f0673e35,1004569039,101,大数据,663.0,15.0,0.0,大数据Hadoop入门轻松学,4.0,study.163.com
5c9f92f213ba61f2f0673e37,1004726030,221,大数据,286.0,6.0,0.0,大数据运维入门,4.3,study.163.com
5c9f92f213ba61f2f0673e39,1004873004,114,数据分析,444.0,6.0,0.0,大数据分析入门,4.5,study.163.com
5c9f92f213ba61f2f0673e43,1004315014,218,大数据,197.0,3.0,0.0,募格—小样本数据如何发大文章,4.2,study.163.com
5c9f92f213ba61f2f0673e45,1283001,523,大数据,20444.0,10.0,0.0,网易DBA大咖分享会——MySQL数据库,4.6,study.163.com
5c9f92f213ba61f2f0673e47,1003114003,328,大数据,542.0,22.0,1.0,Excel高效数据处理21大必备技能,4.4,study.163.com
5c9f92f213ba61f2f0673e49,1005118023,228,大数据,2.0,42.0,129.0,职业规划—解析六大数据晋升之路,4.4,study.163.com
5c9f92f213ba61f2f0673e4b,1006396023,479,大数据,1.0,65.0,39.0,笔记式Python---八大数据结构篇,4.4,study.163.com
5c9f92f213ba61f2f0673e4d,1208957824,71,大数据,2.0,27.0,99.0,Python操作三大数据库,4.4,study.163.com
5c9f92f213ba61f2f0673e4f,1004017050,107,大数据,363.0,4.0,0.0,highcharts 一大数据时代的图表,4.0,study.163.com
5c9f92f213ba61f2f0673e51,1208981820,544,机器学习,35.0,164.0,199.0,Linux入门到红帽RHCSA/RHCE/RHCA,4.6,study.163.com
5c9f92f213ba61f2f0673e53,1006399045,180,大数据,189.0,235.0,799.0,【就业课】Spark开发工程师,4.6,study.163.com
5c9f92f213ba61f2f0673e5e,1006129049,558,机器学习,776.0,860.0,199.0,零基础Python入门编程全栈量化AI,4.8,study.163.com
5c9f92f213ba61f2f0673e60,1006463026,154,数据分析,4.0,18.0,199.0,基于Python数据分析挖掘线上课程,4.4,study.163.com
5c9f92f213ba61f2f0673e62,1006507049,79,大数据,4.0,16.0,199.0,H5与CSS3程序设计,4.4,study.163.com
5c9f92f213ba61f2f0673e64,1006527036,320,大数据,1.0,50.0,39.0,Python零基础入门视频教程,4.4,study.163.com
5c9f92f213ba61f2f0673e66,1208990816,375,大数据,9.0,13.0,599.0,评分卡模型（含代码与练习数据）,4.6,study.163.com
5c9f92f213ba61f2f0673e68,1209074801,133,机器学习,27.0,65.0,99.0,零基础Spark机器学习串讲,4.6,study.163.com
5c9f92f213ba61f2f0673e6b,1005875075,76,机器学习,3544.0,9.0,0.0,油管最火的10分钟机器学习数学课,4.5,study.163.com
5c9f92f213ba61f2f0673e6d,1005542029,526,大数据,1.0,34.0,328.0,大数据Hadoop-Storm-Spark课(2),4.4,study.163.com
5c9f92f213ba61f2f0673e6f,1005543060,66,大数据,74.0,3.0,0.0,大数据免费系列视频课程之三,4.4,study.163.com
5c9f92f213ba61f2f0673e71,1005547019,194,大数据,3.0,4.0,19.0,大数据之ZooKeeper与Hadoop,4.4,study.163.com
5c9f92f213ba61f2f0673e73,1005567019,13,大数据,64.0,3.0,0.0,大数据免费系列视频课程之四,4.4,study.163.com
5c9f92f213ba61f2f0673e75,1005569031,13,大数据,65.0,3.0,0.0,大数据免费系列视频课程之五,4.4,study.163.com
5c9f92f213ba61f2f0673e77,1005606008,211,大数据,2.0,11.0,33.0,大数据从入门到放弃（中）,4.4,study.163.com
5c9f92f213ba61f2f0673e79,1005608004,325,大数据,2.0,14.0,49.9,大数据营销,4.4,study.163.com
5c9f92f213ba61f2f0673e7b,1005608011,203,大数据,2.0,39.0,72.0,大数据从入门到放弃（高）,4.4,study.163.com
5c9f92f213ba61f2f0673e7d,1005017003,14,大数据,18.0,9.0,199.0,kylin实时大数据BI实战,4.2,study.163.com
5c9f92f213ba61f2f0673e7f,1005034011,170,大数据,125.0,17.0,0.0,北邮在线：大数据,4.4,study.163.com
5c9f92f213ba61f2f0673e81,1003282018,296,机器学习,23562.0,4.0,0.0,机器学习与大数据,4.7,study.163.com
5c9f92f213ba61f2f0673e83,1003310018,480,大数据,1712.0,63.0,0.0,JAVA+大数据从入门到精通,4.4,study.163.com
5c9f92f213ba61f2f0673e85,1003391006,379,大数据,9.0,81.0,1999.0,Hadoop大数据实战开发,4.5,study.163.com
5c9f92f213ba61f2f0673e87,1003604067,365,大数据,103.0,6.0,25.0,Cloudera CDH大数据套件安装及使用,4.4,study.163.com
5c9f92f213ba61f2f0673e89,1003605105,597,大数据,2603.0,39.0,0.0,七天学会大数据 Pro版,4.6,study.163.com
5c9f92f213ba61f2f0673e8b,1209139819,253,机器学习,16.0,314.0,1688.0,FinTech硬核量化C/C++/Python等,4.4,study.163.com
5c9f92f213ba61f2f0673e8e,1006382047,394,大数据,17.0,26.0,0.0,Python快速入门,4.4,study.163.com
5c9f92f213ba61f2f0673e90,1006382100,359,大数据,1.0,20.0,129.0,TensorFlow实战,4.4,study.163.com
5c9f92f213ba61f2f0673e92,1006383097,278,机器学习,3.0,53.0,399.0,Python与机器学习,4.4,study.163.com
5c9f92f213ba61f2f0673e94,1006397018,455,机器学习,3.0,23.0,266.0,大规模处理引擎Spark入门到精通,4.4,study.163.com
5c9f92f213ba61f2f0673e96,1006464019,106,机器学习,4.0,124.0,599.0,实用Excel操作与VBA财务金融建模,4.4,study.163.com
5c9f92f213ba61f2f0673e98,1208893819,73,数据分析,3.0,18.0,29.9,简道云助力快速实现企业线上管理,4.4,study.163.com
5c9f92f213ba61f2f0673e9a,1208986801,247,机器学习,31.0,92.0,199.0,玩着Unity游戏开发入门C#,4.6,study.163.com
5c9f92f213ba61f2f0673e9c,1209145830,328,机器学习,7.0,23.0,199.0,编程必学：零基础入门C语言,4.4,study.163.com
5c9f92f213ba61f2f0673e9e,1209149803,59,大数据,19.0,3.0,0.0,BEIJING SCHOOL OF AI WORKSHOP,4.4,study.163.com
5c9f92f213ba61f2f0673ea0,1005147010,165,大数据,4.0,8.0,8.8,Python编程基础,4.4,study.163.com
5c9f92f213ba61f2f0673eac,1005087010,202,大数据,3803.0,1.0,0.0,第六届 “泰迪杯”数据挖掘挑战赛,3.9,study.163.com
5c9f92f213ba61f2f0673eae,1005153007,109,大数据,4.0,10.0,108.8,Python与数据挖掘,4.4,study.163.com
5c9f92f213ba61f2f0673eb2,1005288008,227,数据分析,121.0,7.0,0.0,智能办公沟通协作app钉钉教学,4.5,study.163.com
5c9f92f213ba61f2f0673eb4,1005294003,166,数据分析,98.0,5.0,0.0,企业微信教学,4.4,study.163.com
5c9f92f213ba61f2f0673eb6,1005644004,167,大数据,546.0,43.0,199.0,小新Power BI课堂 8小时掌握篇,4.8,study.163.com
5c9f92f213ba61f2f0673eb8,1004236011,493,大数据,14.0,46.0,88.8,数据挖掘与R语言,4.5,study.163.com
5c9f92f213ba61f2f0673eba,1004477005,546,数据分析,13.0,10.0,69.0,小白也会sql数据分析,4.6,study.163.com
5c9f92f213ba61f2f0673ebc,1005622004,526,大数据,1.0,33.0,328.0,大数据Hadoop-Storm-Spark课(6),4.4,study.163.com
5c9f92f213ba61f2f0673ebe,1005627014,97,大数据,129.0,1.0,0.0,大数据时代的变革机遇与挑战,4.6,study.163.com
5c9f92f213ba61f2f0673ec0,1005659017,160,大数据,92.0,3.0,0.0,航空业大数据治理之道,4.4,study.163.com
5c9f92f213ba61f2f0673ec2,1005681007,526,大数据,1.0,33.0,328.0,大数据Hadoop-Storm-Spark课(8),4.4,study.163.com
5c9f92f213ba61f2f0673ec4,1005703028,114,数据分析,5.0,23.0,39.8,splunk大数据日志分析视频教程,4.4,study.163.com
5c9f92f213ba61f2f0673ec6,1003660010,63,大数据,1236.0,4.0,0.0,【概念】大数据到底是个啥,4.4,study.163.com
5c9f92f213ba61f2f0673ec8,1003666003,270,数据分析,8.0,28.0,799.0,大数据分析师,4.4,study.163.com
5c9f92f213ba61f2f0673eca,1003676068,66,大数据,7.0,3.0,21.9,Hive的安装部署_大数据基础入门,4.4,study.163.com
5c9f92f213ba61f2f0673ecc,1003777028,519,大数据,75.0,84.0,749.0,大数据时代IT管理达人速成课,4.4,study.163.com
5c9f92f213ba61f2f0673ece,1000077001,0,大数据,,,520.0,大数据基础,4.3,study.163.com
5c9f92f213ba61f2f0673ed0,1000077003,0,大数据,,,540.0,大数据进阶（下）,4.3,study.163.com
5c9f92f213ba61f2f0673ed3,1005148006,98,大数据,6.0,14.0,188.8,Python文本挖掘,3.8,study.163.com
5c9f92f213ba61f2f0673ed6,1005571013,100,大数据,85.0,1.0,0.0,【极课】高中数学提分公开课,4.4,study.163.com
5c9f92f213ba61f2f0673ed8,1005711013,527,数据分析,60.0,45.0,299.0,零基础入门Python数据分析,4.4,study.163.com
5c9f92f213ba61f2f0673eda,1004335021,85,人工智能,1038.0,8.0,0.0,5分钟一个人工智能小知识,4.5,study.163.com
5c9f92f213ba61f2f0673edc,1004336028,99,大数据,14958.0,25.0,0.0,牛津大学xDeepMind 自然语言处理,4.7,study.163.com
5c9f92f213ba61f2f0673ede,1004864006,14,大数据,213.0,8.0,0.0,人教版小学数学四年级上册辅导,4.2,study.163.com
5c9f92f213ba61f2f0673ee0,1004868011,465,大数据,328.0,119.0,499.0,【企业级】天猫双11大屏项目实战,4.8,study.163.com
5c9f92f213ba61f2f0673ee2,1004938039,193,深度学习,6463.0,14.0,0.0,MIT6.S094深度学习与自动驾驶,4.6,study.163.com
5c9f92f213ba61f2f0673ee4,1004952006,165,大数据,6122.0,11.0,0.0,小新Power BI课堂 1小时入门篇,4.9,study.163.com
5c9f92f213ba61f2f0673ee6,1003393002,30,大数据,976.0,11.0,0.0,八爪鱼新手入门教程,4.6,study.163.com
5c9f92f213ba61f2f0673ef2,1005713005,526,大数据,1.0,34.0,328.0,大数据Hadoop-Storm-Spark课(20),4.4,study.163.com
