_id,courseId,descriptionSize,keyWord,learnerCount,productDifficultyLevel,productName,score,source,time
5c9fb60113ba61f2f06752e2,course~ahJY96ZNEei-Ig6IBTcCNA,88,ai,73.0,Intermediate,Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,4.5,coursera.org,6.0
5c9fb60513ba61f2f06752e5,course~In6GtaZNEei-Ig6IBTcCNA,439,ai,18.0,Intermediate,Serverless Data Analysis with Google BigQuery and Cloud Dataflow en Français,,coursera.org,4.0
5c9fb60913ba61f2f06752e8,course~6sfCzzyhEeayDAowXtL2xQ,718,ai,6274.0,Mixed,Recommender Systems:  Evaluation and Metrics,4.293233082706767,coursera.org,9.0
5c9fb60d13ba61f2f06752eb,course~1RBlaf9AEea_bxJuN8v34g,115,big data,11906.0,Intermediate,Building Resilient Streaming Systems on Google Cloud Platform,4.652392947103275,coursera.org,7.0
5c9fb61513ba61f2f06752f3,course~r74vRmEsEeWQAgqoue9YNw,143,ai,17436.0,Mixed,Detección de objetos,4.633064516129032,coursera.org,31.0
5c9fb61a13ba61f2f06752f6,course~gHycGx0uEeaP7xL2JHHq4w,178,big data,14863.0,Mixed,"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud",4.135294117647059,coursera.org,15.0
5c9fb62013ba61f2f06752f9,course~EGcvqBcVEeitfRJlX2avTg,571,big data,363.0,Intermediate,Big Data: visualización de datos,4.6,coursera.org,16.0
5c9fb62413ba61f2f06752fc,s12n~4od-Vo0GEeehtA6zYu5m8g,322,big data,29945.0,Intermediate,Big Data for Data Engineers,3.991091314031181,coursera.org,
5c9fb62813ba61f2f06752ff,course~MMnLaEEjEeWKOBLv1z6n9w,695,ai,26082.0,Mixed,Data Science in Real Life,4.415862068965518,coursera.org,6.0
5c9fb62c13ba61f2f0675302,course~N6IrVYBKEeiaBArj7jrDMA,535,ai,300.0,Intermediate,Web of Data,,coursera.org,16.0
5c9fb63113ba61f2f0675305,course~Ni9w_INfEeetQwoqGsZceA,46,ai,16791.0,Advanced,Practical Reinforcement Learning,4.107954545454546,coursera.org,39.0
5c9fb63613ba61f2f0675308,course~RrbjVWj_EeiOiBLbdFBodg,726,ai,232.0,Intermediate,How Google does Machine Learning 日本語版,4.5,coursera.org,9.0
5c9fb63c13ba61f2f067530b,course~2ZUrd6ZLEeis9hK3qadDqA,433,big data,29.0,Intermediate,Serverless Machine Learning with Tensorflow on Google Cloud Platform auf Deutsch,5.0,coursera.org,5.0
5c9fb63f13ba61f2f067530e,course~8BJHzZD_EeiKohJBs5wRGA,758,ai,5965.0,Intermediate,Introduction to Machine Learning,4.76,coursera.org,14.0
5c9fb64613ba61f2f0675311,course~mxdq5kIJEeWC4g7VhG4bTQ,38,ai,90014.0,Mixed,Machine Learning: Regression,4.764460784313726,coursera.org,37.0
5c9fb64b13ba61f2f0675314,course~blRLgKLDEeeMNA6V0QN2ag,704,ai,31046.0,Advanced,Natural Language Processing,4.649681528662421,coursera.org,34.0
5c9fb64f13ba61f2f0675319,course~Mbrcu6JgEeiPkArqHue-XA,301,ai,224.0,Intermediate,Art and Science of Machine Learning en Español,5.0,coursera.org,11.0
5c9fb65413ba61f2f067531c,course~q7ZmXJXKEeivwgoseyZgKA,331,ai,60.0,Intermediate,Intro to TensorFlow 日本語版,4.0,coursera.org,11.0
5c9fb65813ba61f2f067531e,s12n~MdDaOqZSEeiayg7imu-6pg,527,ai,1710.0,Intermediate,Data Engineering on Google Cloud Platform 日本語版,4.463414634146342,coursera.org,
5c9fb66013ba61f2f0675322,course~C1tAHVTXEeaolg7znMDTWQ,415,ai,216.0,Mixed,Recommender Systems Capstone,3.692307692307692,coursera.org,8.0
5c9fb66413ba61f2f0675325,course~ZIVvfx00EeagBBLYvz0q6w,549,ai,29545.0,Intermediate,Applied Social Network Analysis in Python,4.644878048780488,coursera.org,17.0
5c9fb66813ba61f2f0675328,course~WwC0idEkEeer0xJUQzVHIg,507,ai,1914.0,Intermediate,Python для анализа данных,4.125,coursera.org,44.0
5c9fb66c13ba61f2f067532a,s12n~RR6aw6WPEei8gwpTZ0WigA,681,ai,1890.0,Intermediate,Architecting with Google Cloud Platform en Español,4.745562130177515,coursera.org,
5c9fb67013ba61f2f067532d,course~QFFzk0ojEeeJdBL3H0RODg,166,ai,789.0,Mixed,Data Analytics Foundations for Accountancy II,4.5,coursera.org,40.0
5c9fb67513ba61f2f0675330,course~IIoidx0zEeaeiw6Wrvtw9w,868,ai,65286.0,Intermediate,"Applied Plotting, Charting & Data Representation in Python",4.480493630573249,coursera.org,18.0
5c9fb67913ba61f2f0675333,course~ZearHHitEeaYNAqJlKFl8Q,684,ai,14378.0,Advanced,Probabilistic Graphical Models 2: Inference,4.583333333333333,coursera.org,23.0
5c9fb67e13ba61f2f0675336,course~nghs7HcKEeeJ-BJTOJs6DA,108,ai,2942.0,Intermediate,MongoDB Aggregation Framework,4.583333333333333,coursera.org,21.0
5c9fb68213ba61f2f0675339,course~0w0JAG9JEeSp0iIAC12Jpw,826,ai,52547.0,Beginner,Computational Neuroscience,4.647422680412372,coursera.org,31.0
5c9fb68613ba61f2f067533c,course~W2o5gqZREeiRuw7EBWN-vA,330,big data,86.0,Intermediate,Google Cloud Platform Big Data and Machine Learning Fundamentals auf Deutsch,4.0,coursera.org,7.0
5c9fb68b13ba61f2f067533e,course~ipHve6JgEei8QhIoLwyzGA,310,ai,19.0,Intermediate,Art and Science of Machine Learning auf Deutsch,,coursera.org,12.0
5c9fb69213ba61f2f0675342,course~f_F-qCtuEei_fRLwaVDk3g,184,ai,6894.0,Advanced,Advanced Machine Learning and Signal Processing,4.567685589519651,coursera.org,16.0
5c9fb69613ba61f2f0675345,course~oXasXIY_EeeL9BLE3sEj-g,1196,ai,24043.0,Beginner,Mathematics for Machine Learning: Multivariate Calculus,4.681205392545599,coursera.org,22.0
5c9fb69b13ba61f2f067534d,course~01XLylXyEeWKXg4Y7_tPaw,600,ai,72908.0,Mixed,Введение в машинное обучение,4.646803900325027,coursera.org,35.0
5c9fb6a013ba61f2f0675350,course~qYOcUaZMEeiLXw4QLApQMg,621,ai,72.0,Intermediate,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版,4.8,coursera.org,7.0
5c9fb6a413ba61f2f0675353,course~kWGvJivBEeeW5RJUyz1uFA,348,ai,143364.0,Intermediate,Convolutional Neural Networks,4.849669211195929,coursera.org,21.0
5c9fb6a813ba61f2f0675355,course~gvkCgKJfEei77BJh40d1Qg,411,ai,35.0,Intermediate,Feature Engineering em Português Brasileiro,5.0,coursera.org,9.0
5c9fb6ab13ba61f2f0675358,s12n~IffJY0dUEeW97BIjcKITiw,153,big data,94189.0,Beginner,Data Analysis and Interpretation,4.390835579514826,coursera.org,
5c9fb6af13ba61f2f067535b,course~7sNP37xrEeiL4Q6DgrZ6DA,115,ai,1725.0,Advanced,Sequence Models for Time Series and Natural Language Processing,4.553398058252427,coursera.org,11.0
5c9fb6b413ba61f2f067535e,course~hSFk2864EeS_ZiIACzuJog,170,ai,17177.0,Mixed,Understanding Europe: Why It Matters and What It Can Offer You,4.513333333333334,coursera.org,26.0
5c9fb6b713ba61f2f0675361,course~MqgbgBcVEeiabwr0l3gA6g,198,big data,207.0,Advanced,Big Data: capstone project,5.0,coursera.org,20.0
5c9fb6bb13ba61f2f0675363,course~Bkx-PB00Eea0YQ7Ij7lJXw,728,ai,53236.0,Intermediate,Applied Text Mining in Python,4.204780361757106,coursera.org,17.0
5c9fb6c013ba61f2f0675366,course~tJApe-HgEeeSKxKWkG_JMg,94,ai,1888.0,Advanced,Causal Inference,4.0,coursera.org,17.0
5c9fb6c313ba61f2f0675369,course~GJT3MD6xEemL3g4W6JiGWA,823,ai,221.0,Beginner,Code Free Data Science,,coursera.org,17.0
5c9fb6c813ba61f2f067536c,course~CLT31pXKEeiQzApPTDulpA,379,ai,30.0,Intermediate,Intro to TensorFlow en Français,,coursera.org,13.0
5c9fb6cc13ba61f2f067536f,s12n~DzS8V_hOEeWFBRLo60V7Aw,448,ai,115798.0,Intermediate,Data Mining,4.408488063660477,coursera.org,
5c9fb6cf13ba61f2f0675371,course~0N6RUaJfEei77BJh40d1Qg,412,ai,17.0,Intermediate,Feature Engineering auf Deutsch,,coursera.org,6.0
5c9fb6d313ba61f2f0675374,course~GMSg0yWsEeWCGRL6mLoB5w,471,ai,36898.0,Mixed,Autism Spectrum Disorder,4.56393001345895,coursera.org,7.0
5c9fb6d813ba61f2f0675377,course~W1GYfZBWEeaPiw57oPj_hQ,539,ai,11003.0,Beginner,Chinese Culture and Contemporary China,4.576271186440678,coursera.org,6.0
5c9fb6de13ba61f2f067537a,course~VMZqmE--EeiymQplKkIgcA,184,ai,1868.0,Intermediate,Google Cloud Platform Fundamentals: Core Infrastructure en Español,4.763440860215054,coursera.org,13.0
5c9fb6e413ba61f2f067537d,s12n~kypMz6ZPEeiodwpQjIRUXA,596,big data,196.0,Intermediate,Data Engineering on Google Cloud Platform en Français,,coursera.org,
5c9fb6e713ba61f2f0675380,s12n~PawZoXxSEea8bBKfiJt1FQ,688,ai,59095.0,Advanced,Probabilistic Graphical Models,4.648541114058356,coursera.org,
5c9fb6ec13ba61f2f0675383,s12n~84QbLYtsEeicuBLWaYsl_g,796,big data,1842.0,Intermediate,Developing Industrial Internet of Things,4.125,coursera.org,
5c9fb6f013ba61f2f0675386,course~-p8EVRcUEeiu-A7ricOjTg,509,ai,580.0,Intermediate,Big Data: procesamiento y análisis,4.1,coursera.org,19.0
5c9fb6f413ba61f2f0675389,course~uM-DG6JfEeiy2Q7BSkinhg,552,ai,18.0,Intermediate,Feature Engineering en Français,,coursera.org,5.0
5c9fb6f813ba61f2f067538b,course~d7GXFfqfEeadFw6-eqmrIg,806,ai,19000.0,Beginner,The Unix Workbench,4.704496788008566,coursera.org,17.0
5c9fb6fb13ba61f2f067538e,course~-pvWs6JfEeiy2Q7BSkinhg,432,ai,43.0,Intermediate,Feature Engineering 日本語版,4.25,coursera.org,12.0
5c9fb70113ba61f2f0675391,course~dq8capXKEei3uw5cOOJnRg,363,ai,24.0,Intermediate,Intro to TensorFlow auf Deutsch,5.0,coursera.org,12.0
5c9fb70613ba61f2f0675394,s12n~YySuXgZPEeaaFQ7972wJ4Q,599,ai,22689.0,Intermediate,Recommender Systems,4.377128953771289,coursera.org,
5c9fb70913ba61f2f0675397,course~D3SOzp_qEeeVNQoXzORFvg,293,ai,655.0,Advanced,Big Data Services: Capstone Project,,coursera.org,
5c9fb70e13ba61f2f067539a,s12n~gw6NIUimEeiedgp7b7p1Ig,706,ai,,Beginner,Applied Data Science,,coursera.org,
5c9fb71213ba61f2f067539d,course~hMapvkhKEeWJHwqqqPAooQ,393,ai,4210.0,Mixed,Information Theory,4.583333333333333,coursera.org,33.0
5c9fb71513ba61f2f067539f,s12n~utjeMEgmEeWJSQ6Y2aPmQQ,588,ai,221224.0,Beginner,Business Analytics,4.53904467505704,coursera.org,
5c9fb7e113ba61f2f06753cc,s12n~5QQqUhLYEeaGfAo9Va0obQ,163,ai,150885.0,Beginner,Big Data,4.460868714537272,coursera.org,
5c9fb7e613ba61f2f06753cf,course~6nKPTBHoEea7axIlQHzY1Q,627,big data,119848.0,Mixed,Introduction to Big Data,4.549197200494031,coursera.org,16.0
5c9fb7e913ba61f2f06753d2,course~HFhDw-STEeWYOBIRup69HQ,178,big data,28121.0,Intermediate,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.105849582172702,coursera.org,14.0
5c9fb7ef13ba61f2f06753d6,s12n~lKFjC0apEeWnjQ4qLJbZZw,100,big data,67441.0,Intermediate,Data Science at Scale,4.151761517615176,coursera.org,
5c9fb7f313ba61f2f06753df,course~rGvvNYvcEeeFJw6thnHvMg,180,big data,23654.0,Intermediate,"Big Data Essentials: HDFS, MapReduce and Spark RDD",4.048275862068966,coursera.org,45.0
5c9fb7fd13ba61f2f06753e5,course~r0GnHOZaEees-Q6jQMxlrg,500,big data,51844.0,Beginner,What is Data Science?,4.647833474936279,coursera.org,6.0
5c9fb80113ba61f2f06753e8,course~uWrCG9mpEeWkdgqomU4otw,46,big data,28670.0,Beginner,Big Data Integration and Processing,4.397921306607276,coursera.org,19.0
5c9fb80713ba61f2f06753ec,s12n~zEUywr_xEeeRZQqlByhROg,354,big data,4664.0,Intermediate,Understanding Modern Finance,4.690476190476191,coursera.org,
5c9fb80c13ba61f2f06753ef,course~GplkvRnqEeW9dA4X94-nLQ,733,ai,106411.0,Mixed,Managing Big Data with MySQL,4.715673289183223,coursera.org,24.0
5c9fb81713ba61f2f06753f4,course~I5rpKhnoEeWnbwoiFA2iGw,235,big data,122790.0,Mixed,Business Metrics for Data-Driven Companies,4.55055055055055,coursera.org,14.0
5c9fb81d13ba61f2f06753f7,course~dDoFzLi8EeW-DxJ4SAJAhQ,490,big data,85542.0,Beginner,Data-driven Decision Making,4.559738643434972,coursera.org,11.0
5c9fb82713ba61f2f06753fc,course~FV7TEr1MEeiH_hJIOsoMdg,167,big data,1308.0,Beginner,Industrial IoT on Google Cloud Platform,4.703703703703703,coursera.org,15.0
5c9fb82c13ba61f2f06753ff,course~Anu7oplDEeWqkw5zNB248Q,196,big data,15466.0,Mixed,Statistics for Genomic Data Science,4.110429447852761,coursera.org,18.0
5c9fb83113ba61f2f0675402,course~e8VseYIYEeWxQQoymFg8zQ,924,big data,60947.0,Mixed,Big Data Analysis with Scala and Spark,4.666484716157205,coursera.org,15.0
5c9fb84c13ba61f2f067540d,course~CPLPuDKiEeaGtRI0HQleow,320,big data,1736.0,Mixed,"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",4.318181818181818,coursera.org,6.0
5c9fb85113ba61f2f0675410,course~AZZak_fXEeiy5gqB-GZ7rA,119,big data,2577.0,Advanced,Preparing for the Google Cloud Professional Data Engineer Exam,4.673913043478261,coursera.org,13.0
5c9fb85513ba61f2f0675413,course~Z_n14mJbEeehvg5lVNAEzA,422,big data,5595.0,Beginner,Introdução ao Big Data,4.658064516129032,coursera.org,9.0
5c9fb85e13ba61f2f0675418,s12n~boESh-VdEeWINQopNpb8SQ,417,big data,88147.0,Intermediate,Cloud Computing,4.366082603254068,coursera.org,
5c9fb86913ba61f2f067541d,course~t1gZRTXyEeW6RApRXdjJPw,1223,big data,28023.0,Mixed,The Importance of Listening,4.621841155234657,coursera.org,11.0
5c9fb87313ba61f2f0675422,course~cvqIZNmpEeW6jg7jFY56EQ,739,big data,36971.0,Mixed,Big Data Modeling and Management Systems,4.325825039287585,coursera.org,16.0
5c9fb87b13ba61f2f0675426,course~1e3cxzeNEeWO-Qq6rEZAow,25,big data,22376.0,Mixed,Foundations of marketing analytics,4.498881431767338,coursera.org,8.0
5c9fb88513ba61f2f067542a,course~igHnPPcPEee5QAoaLNzYmg,51,big data,293.0,Beginner,Systems and Application Security,4.692307692307692,coursera.org,12.0
5c9fb89113ba61f2f067542f,s12n~MCZuv0U7EeWLHQ6Y22SN8Q,95,ai,418753.0,Beginner,Excel to MySQL: Analytic Techniques for Business,4.527503526093088,coursera.org,
5c9fb89713ba61f2f0675433,course~p4hb2MO_Eea6Aw7w3S-LDA,389,big data,955.0,Beginner,Biosphere 2 Science for the Future of Our Planet,4.75,coursera.org,18.0
5c9fb8a213ba61f2f0675438,course~4CnyExcUEeiLDxJvyy9TxA,107,big data,651.0,Intermediate,Big Data: adquisición y almacenamiento de datos,4.470588235294118,coursera.org,17.0
5c9fb8a713ba61f2f067543d,course~KqKtbzXyEeWW9BKhJ4xW0Q,478,big data,68989.0,Mixed,What is Social?,4.616328257191201,coursera.org,9.0
5c9fb8b713ba61f2f0675444,course~SqmLPbZREeaqPQ5tUH5EoA,813,big data,5148.0,Intermediate,Spatial Data Science and Applications,4.411764705882353,coursera.org,13.0
5c9fb8bd13ba61f2f0675447,course~BpXc5-SWEeWThQoLOXqDhw,268,big data,20753.0,Mixed,Cloud Networking,4.444444444444445,coursera.org,20.0
5c9fb8c513ba61f2f067544a,course~IjR5zAPzEees5g6zeYMKiA,365,big data,10187.0,Advanced,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",3.958762886597938,coursera.org,76.0
5c9fb8d513ba61f2f0675452,course~nq-WPMXlEeiFOA4Jzr_FQg,838,big data,841.0,Beginner,Introduction and Programming with IoT Boards,4.642857142857143,coursera.org,10.0
5c9fb8da13ba61f2f0675455,course~VK9WRz8rEeeQDg6xSmfOXg,744,big data,746.0,Mixed,Ubiquitous Learning and Instructional Technologies,3.0,coursera.org,14.0
5c9fb8e413ba61f2f067545a,s12n~5JLF9IdHEeWmZwryyDkIxQ,71,big data,191032.0,Intermediate,Functional Programming in Scala,4.672885774808538,coursera.org,
5c9fb8e813ba61f2f067545d,s12n~9GJm7lUPEeisFQ4yhHotIA,366,big data,2045.0,Beginner,Statistical Analysis with R for Public Health,4.4375,coursera.org,
5c9fb8ec13ba61f2f067545f,s12n~inm9VWBZEeigDQ6PCFb-lg,185,big data,1302.0,Intermediate,Clinical Data Science,4.578947368421052,coursera.org,
5c9fb90113ba61f2f0675469,course~zHCX4hJgEeaX4g6xdats6w,411,big data,21349.0,Mixed,Graph Analytics for Big Data,4.220547945205479,coursera.org,15.0
5c9fb90613ba61f2f067546c,course~beYYQ8cFEeiGvg5u5QRx2A,274,big data,1380.0,Beginner,Humanidades digitales,4.558139534883721,coursera.org,8.0
5c9fb90f13ba61f2f0675470,s12n~ExDgIZtCEeiFhQ4y_NhS1A,864,big data,5435.0,Beginner,Emerging Technologies: From Smartphones to IoT to Big Data,4.627272727272727,coursera.org,
5c9fb91813ba61f2f0675475,course~T7jCdbeUEea7HhLAXRS5cg,1408,big data,637.0,Beginner,Social Science Approaches to the Study of Chinese Society Part 2,4.25,coursera.org,13.0
5c9fb92213ba61f2f067547a,course~SMV3z1rEEeeZ3g7LRzMq2g,792,big data,469.0,Beginner,Foundations of mining non-structured medical data,4.666666666666667,coursera.org,15.0
5c9fb92c13ba61f2f067547f,s12n~C0OqBQWyEeawug5VyR7naQ,190,big data,152876.0,Beginner,Data Analysis and Presentation Skills: the PwC Approach,4.650766609880749,coursera.org,
5c9fb92f13ba61f2f0675482,course~Is-lr2N_Eei_Tw6L_IWP-g,460,big data,385.0,Intermediate,Clinical Data Models and Data Quality Assessments,4.166666666666667,coursera.org,22.0
5c9fb93413ba61f2f0675485,course~isEnBWBZEei8GhK6J8TCMg,577,big data,1055.0,Intermediate,Introduction to Clinical Data Science,4.645161290322581,coursera.org,11.0
5c9fb93f13ba61f2f067548a,s12n~Tpbzoz7kEeaRIRKIzCf3cw,752,ai,15274.0,Beginner,Digital Manufacturing & Design Technology,4.534633490248823,coursera.org,
5c9fb94613ba61f2f067548d,course~3j8WjTxDEeW0tw4knrMo3Q,736,big data,118808.0,Mixed,Hadoop Platform and Application Framework,3.908960573476703,coursera.org,20.0
5c9fb94b13ba61f2f0675491,course~kOFNSwPzEee7txKASY-nQg,327,big data,2198.0,Advanced,Big Data Applications: Real-Time Streaming,2.333333333333334,coursera.org,14.0
5c9fb96513ba61f2f067549c,course~nq2CsKfpEeiTpRKLqRoJAA,547,big data,674.0,Intermediate,Business intelligence and data warehousing,4.6,coursera.org,25.0
5c9fb97113ba61f2f06754a1,s12n~oyGHLnb0EeaoxxIn6_zz2w,572,big data,99200.0,Intermediate,Algorithms,4.821366782006921,coursera.org,
5c9fb97b13ba61f2f06754a5,course~OUTGOrvTEeWuCAqiwoZfSw,956,big data,60883.0,Mixed,Introduction to Data Analysis Using Excel,4.684496124031008,coursera.org,12.0
5c9fb98113ba61f2f06754a8,course~5fSeCLKeEeeAthJYvqnYpg,115,big data,3075.0,Beginner,Achieving Advanced Insights with BigQuery,4.721649484536083,coursera.org,7.0
5c9fb98613ba61f2f06754ab,course~ErovshnZEemcTxJcM_MHdg,515,big data,115.0,Beginner,Security and Privacy for Big Data - Part 1,4.0,coursera.org,4.0
5c9fb98c13ba61f2f06754ae,course~sUpST4RAEeawAApvKZgcCQ,437,big data,14822.0,Beginner,Fundamentals of Scalable Data Science,4.282238442822384,coursera.org,14.0
5c9fb99913ba61f2f06754b4,course~JmpD5vuFEeeThBJw4V0XSA,453,big data,4178.0,Beginner,大數據分析：商業應用與策略管理 (Big Data Analytics: Business Applications and Strategic Decisions),4.46875,coursera.org,20.0
5c9fb99e13ba61f2f06754b7,s12n~o6mrqsP8EeembRIu76nZKA,452,big data,3005.0,Intermediate,Data Visualization,3.588235294117647,coursera.org,
5c9fb9a513ba61f2f06754ba,course~VvbwL3Z-Eeeobg7O-NRcDA,392,big data,6814.0,Intermediate,New Technologies for Business Leaders,4.18,coursera.org,19.0
5c9fb9b113ba61f2f06754c0,course~9xG8yUo7EeeJdBL3H0RODg,115,big data,21688.0,Intermediate,Essential Cloud Infrastructure: Core Services,4.653540806605272,coursera.org,12.0
5c9fb9c113ba61f2f06754c7,course~QoJxNRnoEeW9dA4X94-nLQ,412,big data,111320.0,Mixed,Data Visualization and Communication with Tableau,4.666846071044134,coursera.org,26.0
5c9fb9c713ba61f2f06754ca,s12n~zj2VppjQEeWh0Q5bBaG7rw,1472,big data,199730.0,Intermediate,Data Structures and Algorithms,4.647432701894317,coursera.org,
5c9fb9dc13ba61f2f06754d4,course~SN5tm_tBEeScRyIAC3-PxA,292,big data,27982.0,Intermediate,Process Mining: Data science in Action,4.745490981963928,coursera.org,29.0
5c9fb9e213ba61f2f06754d8,s12n~QAl4xl5dEeWWuxL6N2WQrw,307,big data,42166.0,Intermediate,Análisis de Datos para la toma de decisiones,4.38971315529179,coursera.org,
5c9fb9ec13ba61f2f06754dd,course~n5YH8DMNEeafcg4Q-TkaVQ,919,big data,9519.0,Intermediate,Meaningful Marketing Insights,4.377049180327869,coursera.org,14.0
5c9fb9f713ba61f2f06754e2,s12n~pyKnn1PxEeiUIwqcCqhukg,225,big data,7342.0,Advanced,Self-Driving Cars,4.843478260869565,coursera.org,
5c9fba0413ba61f2f06754e7,course~NJWa6CDkEeWa6hIFcmm3AQ,168,big data,22031.0,Mixed,Responsive Website Tutorial and Examples,4.237288135593221,coursera.org,15.0
5c9fba0713ba61f2f06754f0,course~u-jrBc4yEee-FRJJUV_rRg,413,big data,762.0,Intermediate,NoSQL Database Systems,3.4,coursera.org,10.0
5c9fba0b13ba61f2f06754f3,course~op_vMOGiEeWr4g7T_DyXNw,299,big data,58640.0,Beginner,"Cloud Computing Concepts, Part 1",4.474550898203593,coursera.org,38.0
5c9fba0f13ba61f2f06754f5,course~SpO4HBnoEeWjrA6seF25aw,350,big data,254886.0,Mixed,Mastering Data Analysis in Excel,4.228202368137783,coursera.org,29.0
5c9fba1713ba61f2f06754fa,course~zfMry-S0EeW_yhIcE2bZaw,1864,big data,2740.0,Intermediate,Big Data Science with the BD2K-LINCS Data Coordination and Integration Center,4.923076923076923,coursera.org,14.0
5c9fba1b13ba61f2f0675503,course~fcZrZLB0EeeQLRLS0gmBZA,115,big data,11052.0,Beginner,Exploring ​and ​Preparing ​your ​Data with BigQuery,4.627311522048364,coursera.org,9.0
5c9fba1e13ba61f2f067550c,course~qJiBFN8aEeeOGgo97NIakg,498,big data,5043.0,Beginner,Introducción a la Minería de Datos,4.695652173913044,coursera.org,12.0
5c9fba2713ba61f2f0675510,course~QrJStTJkEeaVZA5K9cHVCQ,718,big data,14036.0,Advanced,"Big Data, Genes, and Medicine",4.2,coursera.org,23.0
5c9fba2b13ba61f2f0675512,course~xRA5cxnoEeWg_RJGAuFGjw,597,big data,16194.0,Mixed,Relational Database Support for Data Warehouses,4.581443298969072,coursera.org,16.0
5c9fba3013ba61f2f0675515,course~mUSYT5noEeWqkw5zNB248Q,185,big data,9582.0,Mixed,Bioconductor for Genomic Data Science,4.0,coursera.org,16.0
5c9fba3513ba61f2f0675518,course~nc5DINdVEeSQpiIAC2iNcA,1325,big data,14487.0,Intermediate,VLSI CAD Part I: Logic,4.747474747474747,coursera.org,30.0
5c9fba3813ba61f2f067551b,s12n~gZBrs7vSEeWQ9xLvZ6r9Zw,660,big data,69551.0,Beginner,Business Statistics and Analysis,4.713960891314234,coursera.org,
5c9fba4013ba61f2f067551e,course~1GEVSMf0EeiFRg5oiwrvWg,561,big data,351.0,Intermediate,Healthcare Data Quality and Governance,,coursera.org,8.0
5c9fba4913ba61f2f0675523,s12n~0ZCTQrR7Eei2ng71IHxUVA,110,big data,2532.0,Intermediate,Networking in Google Cloud Platform,4.818984547461369,coursera.org,
5c9fba4c13ba61f2f0675526,course~RO728xoIEeWg_RJGAuFGjw,276,ai,49606.0,Intermediate,Data Structures and Performance,4.80186170212766,coursera.org,28.0
5c9fba5013ba61f2f0675529,course~hBmmv1drEeerkQ5vdwUqtA,744,big data,25876.0,Beginner,System Administration and IT Infrastructure Services,4.703648548026806,coursera.org,16.0
5c9fba5613ba61f2f067552d,s12n~NvN7YG-tEeWaLg565CxmSw,159,big data,39171.0,Intermediate,Systems Biology and Biotechnology,4.483221476510067,coursera.org,
5c9fba5a13ba61f2f0675530,course~5C869I0GEee0fRKo2d-8ug,705,big data,6669.0,Mixed,Базы данных (Databases),4.5,coursera.org,20.0
5c9fba5f13ba61f2f0675533,course~Dczd1BkJEeiB4A69UvpT_g,1465,big data,1814.0,Beginner,Big Data Emerging Technologies,5.0,coursera.org,9.0
5c9fba6513ba61f2f0675536,course~9_tBpYquEeatfg7c63n1lQ,306,big data,3154.0,Beginner,Advanced Manufacturing Process Analysis,4.327683615819209,coursera.org,4.0
5c9fba6d13ba61f2f067553b,course~d5CWKvhvEeSBSSIAC7JSBQ,83,big data,5915.0,Intermediate,VLSI CAD Part II: Layout,4.833333333333333,coursera.org,23.0
5c9fba7513ba61f2f067553f,course~9Rh96sXcEeiTeRJBbcsvoA,629,big data,450.0,Beginner,Programming with Cloud IoT Platforms,5.0,coursera.org,12.0
5c9fba7b13ba61f2f0675543,s12n~AAuWb_m7Eei2pgqAGVMxlA,110,big data,1269.0,Intermediate,Security in Google Cloud Platform,4.684210526315789,coursera.org,
5c9fba7d13ba61f2f0675546,course~tI4RonQ7EeWxvQr3acyajw,1047,big data,3463.0,Intermediate,Data Visualization with Tableau Project,4.553191489361702,coursera.org,11.0
5c9fba8013ba61f2f0675548,course~J2Pao0_lEeeF5RIYZYolcA,478,big data,14749.0,Intermediate,Excel Skills for Business: Advanced,4.740318906605922,coursera.org,25.0
5c9fba8e13ba61f2f067554f,course~Dta9_D8qEeeuygoU7FlITg,1703,big data,536.0,Beginner,Assessment for Learning,5.0,coursera.org,15.0
5c9fba9513ba61f2f0675553,course~h9LqVq-lEeauxBIk_RF-8A,115,big data,110370.0,Intermediate,Google Cloud Platform Fundamentals: Core Infrastructure,4.683288667687596,coursera.org,11.0
5c9fba9b13ba61f2f0675555,course~9Ts-vzIDEeaTbQ5NZghBBw,320,big data,3235.0,Mixed,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",4.414634146341464,coursera.org,8.0
5c9fbaa013ba61f2f0675565,course~TISsePHrEeWDTRLZKqoZew,100,big data,328.0,Mixed,Data Mining Project,4.636363636363637,coursera.org,17.0
5c9fbaa813ba61f2f0675568,course~0mS2lqJaEeW1Bw7HN8tFsw,310,big data,8549.0,Mixed,Economic Growth and Distributive Justice Part I -The Role of the State,4.66887417218543,coursera.org,8.0
5c9fbaad13ba61f2f067556b,course~c8ICsd1SEeavSQqUZOzWHA,315,big data,2910.0,Beginner,A Business Approach to Sustainable Landscape Restoration,4.666666666666667,coursera.org,26.0
5c9fbab713ba61f2f0675570,course~oWawIRajEeWEjBINzvDOWw,263,big data,5810.0,Mixed,Quantitative Formal Modeling and Worst-Case Performance Analysis,4.384615384615385,coursera.org,19.0
